id_venda;id_cliente;id_produto;valor;data_venda;vendedor;estado;cidade
392;10392;5;165.43;20/04/2025;Vendedor_47;BA;Vitória da Conquista
393;10393;3;294.31;02/01/2025;Vendedor_46;BA;Feira de Santana
394;10394;5;147.08;10/01/2025;Vendedor_48;MG;Uberlândia
395;10395;5;159.86;08/04/2025;Vendedor_2;SP;São Paulo
396;10396;4;247.2;06/08/2025;Vendedor_40;MG;Belo Horizonte
397;10397;5;237.17;14/05/2025;Vendedor_46;GO;Goiânia
398;10398;2;161.4;25/05/2025;Vendedor_48;PE;Olinda
399;10399;5;90.44;11/04/2025;Vendedor_50;GO;Goiânia
400;10400;2;219.46;18/06/2025;Vendedor_31;SP;São Paulo
401;10401;2;212.55;17/04/2025;Vendedor_2;RJ;Niterói
402;10402;1;274.31;25/05/2025;Vendedor_49;SP;São Paulo
403;10403;1;145.64;09/08/2025;Vendedor_17;PR;Maringá
404;10404;2;280.52;03/07/2025;Vendedor_21;DF;Brasília
405;10405;5;205.92;20/06/2025;Vendedor_41;RS;Caxias do Sul
406;10406;5;127.57;25/02/2025;Vendedor_12;SP;São Paulo
407;10407;5;166.28;05/05/2025;Vendedor_47;BA;Feira de Santana
408;10408;1;124.17;04/06/2025;Vendedor_40;PR;Maringá
409;10409;1;181.33;18/07/2025;Vendedor_3;DF;Brasília
410;10410;6;183.88;04/08/2025;Vendedor_3;BA;Feira de Santana
411;10411;2;254.31;03/04/2025;Vendedor_25;RJ;Volta Redonda
412;10412;5;243.33;08/01/2025;Vendedor_24;RJ;Rio de Janeiro
413;10413;3;207.93;18/08/2025;Vendedor_40;BA;Vitória da Conquista
414;10414;2;200.21;13/03/2025;Vendedor_31;PR;Maringá
415;10415;6;231.7;16/01/2025;Vendedor_3;CE;Sobral
416;10416;4;112.49;15/03/2025;Vendedor_10;GO;Aparecida de Goiânia
417;10417;6;208.8;04/01/2025;Vendedor_28;PR;Londrina
418;10418;2;280.18;01/06/2025;Vendedor_33;RJ;Niterói
419;10419;6;147.18;15/06/2025;Vendedor_22;MG;Juiz de Fora
420;10420;1;85.08;07/03/2025;Vendedor_17;GO;Goiânia
421;10421;2;80.89;18/07/2025;Vendedor_41;CE;Juazeiro do Norte
422;10422;6;87.07;03/01/2025;Vendedor_4;GO;Aparecida de Goiânia
423;10423;5;244.08;27/05/2025;Vendedor_18;SP;Santos
424;10424;6;270.35;09/01/2025;Vendedor_22;CE;Juazeiro do Norte
425;10425;1;80.7;10/06/2025;Vendedor_5;CE;Fortaleza
426;10426;1;232.52;18/04/2025;Vendedor_16;SP;Santos
427;10427;6;146.26;06/06/2025;Vendedor_12;MG;Belo Horizonte
428;10428;3;165.75;07/06/2025;Vendedor_42;SP;Santos
429;10429;5;282.88;28/06/2025;Vendedor_34;CE;Sobral
430;10430;5;231.05;06/04/2025;Vendedor_41;DF;Brasília
431;10431;4;197.63;28/04/2025;Vendedor_5;CE;Fortaleza
432;10432;3;187.02;27/05/2025;Vendedor_3;CE;Juazeiro do Norte
433;10433;6;203.34;09/03/2025;Vendedor_32;RJ;Rio de Janeiro
434;10434;3;131.17;01/08/2025;Vendedor_44;SP;São Paulo
435;10435;4;230.43;27/05/2025;Vendedor_1;BA;Vitória da Conquista
436;10436;2;106.09;07/05/2025;Vendedor_2;DF;Brasília
437;10437;4;255.0;31/05/2025;Vendedor_45;SP;Campinas
438;10438;4;134.16;20/08/2025;Vendedor_35;RS;Porto Alegre
439;10439;5;79.9;10/07/2025;Vendedor_8;MG;Uberlândia
440;10440;5;243.48;26/08/2025;Vendedor_3;DF;Brasília
441;10441;2;262.58;31/01/2025;Vendedor_24;RJ;Niterói
442;10442;3;246.43;23/08/2025;Vendedor_37;RJ;Niterói
443;10443;5;143.55;04/05/2025;Vendedor_24;RS;Porto Alegre
444;10444;3;115.52;12/01/2025;Vendedor_23;PR;Maringá
445;10445;2;83.71;08/03/2025;Vendedor_22;SP;Campinas
446;10446;2;97.28;08/05/2025;Vendedor_2;DF;Brasília
447;10447;5;164.27;12/02/2025;Vendedor_13;RS;Pelotas
448;10448;1;142.49;19/06/2025;Vendedor_9;MG;Juiz de Fora
449;10449;6;282.76;20/02/2025;Vendedor_23;RS;Porto Alegre
450;10450;6;130.04;25/03/2025;Vendedor_25;CE;Fortaleza
451;10451;6;194.57;29/08/2025;Vendedor_22;PR;Curitiba
452;10452;4;290.7;31/03/2025;Vendedor_41;PR;Curitiba
453;10453;3;175.46;15/06/2025;Vendedor_47;SP;Santos
454;10454;4;278.01;14/05/2025;Vendedor_34;BA;Vitória da Conquista
455;10455;2;251.13;23/02/2025;Vendedor_20;RJ;Rio de Janeiro
456;10456;1;154.22;25/06/2025;Vendedor_41;PR;Maringá
457;10457;3;228.58;09/01/2025;Vendedor_17;PR;Curitiba
458;10458;1;144.64;25/02/2025;Vendedor_40;MG;Juiz de Fora
459;10459;3;147.78;03/02/2025;Vendedor_28;BA;Vitória da Conquista
460;10460;6;231.56;02/06/2025;Vendedor_41;SP;São Paulo
461;10461;4;199.27;05/06/2025;Vendedor_15;BA;Salvador
462;10462;3;81.48;12/06/2025;Vendedor_14;PE;Petrolina
463;10463;1;260.38;22/04/2025;Vendedor_9;PR;Maringá
464;10464;1;102.31;20/07/2025;Vendedor_6;BA;Salvador
465;10465;2;220.13;04/05/2025;Vendedor_22;PE;Petrolina
466;10466;3;219.74;23/03/2025;Vendedor_1;MG;Uberlândia
467;10467;6;137.21;28/01/2025;Vendedor_38;MG;Uberlândia
468;10468;4;81.17;01/07/2025;Vendedor_32;PE;Olinda
469;10469;5;232.26;12/01/2025;Vendedor_25;RJ;Rio de Janeiro
470;10470;3;297.8;02/08/2025;Vendedor_27;SP;São Paulo
471;10471;5;201.52;08/05/2025;Vendedor_15;PE;Olinda
472;10472;5;277.05;11/02/2025;Vendedor_33;GO;Aparecida de Goiânia
473;10473;6;252.86;25/01/2025;Vendedor_44;SP;Santos
474;10474;6;180.93;11/06/2025;Vendedor_50;PE;Recife
475;10475;2;199.36;19/06/2025;Vendedor_31;BA;Salvador
476;10476;3;229.59;09/08/2025;Vendedor_5;GO;Goiânia
477;10477;5;247.84;19/02/2025;Vendedor_50;PR;Londrina
478;10478;2;123.7;11/07/2025;Vendedor_44;RJ;Niterói
479;10479;6;159.7;17/05/2025;Vendedor_33;RS;Caxias do Sul
480;10480;6;231.22;03/04/2025;Vendedor_44;PR;Curitiba
481;10481;2;174.05;04/05/2025;Vendedor_41;PE;Olinda
482;10482;6;200.82;07/03/2025;Vendedor_15;MG;Juiz de Fora
483;10483;5;239.65;01/08/2025;Vendedor_29;CE;Juazeiro do Norte
484;10484;6;95.82;28/06/2025;Vendedor_36;SP;São Paulo
485;10485;4;288.84;28/01/2025;Vendedor_14;MG;Uberlândia
486;10486;4;248.96;16/07/2025;Vendedor_20;DF;Brasília
487;10487;6;150.19;03/06/2025;Vendedor_29;GO;Anápolis
488;10488;5;285.2;06/03/2025;Vendedor_7;PE;Petrolina
489;10489;6;145.27;17/02/2025;Vendedor_3;CE;Juazeiro do Norte
490;10490;1;298.07;25/03/2025;Vendedor_10;DF;Brasília
491;10491;3;184.38;21/01/2025;Vendedor_23;RJ;Niterói
492;10492;5;180.28;10/05/2025;Vendedor_36;RS;Porto Alegre
493;10493;3;206.4;21/05/2025;Vendedor_25;CE;Sobral
494;10494;1;285.64;29/08/2025;Vendedor_32;DF;Brasília
495;10495;4;296.2;02/04/2025;Vendedor_45;SP;Santos
496;10496;2;128.72;19/04/2025;Vendedor_16;BA;Feira de Santana
497;10497;6;130.46;27/07/2025;Vendedor_12;MG;Juiz de Fora
498;10498;5;168.41;06/05/2025;Vendedor_19;SP;São Paulo
499;10499;4;262.2;27/02/2025;Vendedor_8;BA;Vitória da Conquista
500;10500;3;218.72;07/03/2025;Vendedor_42;GO;Anápolis
501;10501;2;110.9;25/05/2025;Vendedor_2;CE;Juazeiro do Norte
502;10502;3;195.06;30/04/2025;Vendedor_6;SP;Campinas
503;10503;2;264.04;11/02/2025;Vendedor_36;DF;Brasília
504;10504;3;85.39;14/03/2025;Vendedor_26;PE;Recife
505;10505;2;174.83;17/07/2025;Vendedor_46;MG;Belo Horizonte
506;10506;3;105.79;13/07/2025;Vendedor_29;DF;Brasília
507;10507;2;183.76;03/05/2025;Vendedor_4;GO;Aparecida de Goiânia
508;10508;6;87.77;12/08/2025;Vendedor_42;SP;Campinas
509;10509;5;196.45;18/02/2025;Vendedor_50;RJ;Rio de Janeiro
510;10510;2;287.29;04/07/2025;Vendedor_34;PR;Curitiba
511;10511;2;155.87;20/01/2025;Vendedor_27;MG;Juiz de Fora
512;10512;6;147.6;29/05/2025;Vendedor_36;GO;Anápolis
513;10513;5;260.17;04/08/2025;Vendedor_4;DF;Brasília
514;10514;5;124.81;01/02/2025;Vendedor_33;PE;Petrolina
515;10515;5;162.26;21/04/2025;Vendedor_29;DF;Brasília
516;10516;3;291.26;27/04/2025;Vendedor_25;SP;Campinas
517;10517;2;224.13;26/07/2025;Vendedor_40;PE;Olinda
518;10518;6;229.21;23/04/2025;Vendedor_26;BA;Vitória da Conquista
519;10519;4;204.8;26/04/2025;Vendedor_46;RS;Porto Alegre
520;10520;5;96.67;13/04/2025;Vendedor_9;SP;Campinas
521;10521;3;230.65;28/08/2025;Vendedor_27;MG;Uberlândia
522;10522;3;257.37;17/04/2025;Vendedor_33;PE;Recife
523;10523;6;240.04;25/02/2025;Vendedor_7;PR;Curitiba
524;10524;2;104.94;18/04/2025;Vendedor_32;PR;Maringá
525;10525;5;196.72;24/04/2025;Vendedor_17;MG;Belo Horizonte
526;10526;2;111.13;14/02/2025;Vendedor_2;PE;Recife
527;10527;1;240.46;30/05/2025;Vendedor_2;DF;Brasília
528;10528;5;294.16;15/06/2025;Vendedor_28;RJ;Volta Redonda
529;10529;4;190.29;13/06/2025;Vendedor_35;RS;Pelotas
530;10530;3;114.61;27/04/2025;Vendedor_19;RS;Pelotas
531;10531;3;163.34;24/05/2025;Vendedor_36;RJ;Niterói
532;10532;5;185.77;09/03/2025;Vendedor_38;CE;Juazeiro do Norte
533;10533;1;200.19;22/08/2025;Vendedor_23;PR;Londrina
534;10534;4;180.39;19/07/2025;Vendedor_4;MG;Belo Horizonte
535;10535;6;125.7;07/04/2025;Vendedor_26;DF;Brasília
536;10536;3;189.33;04/08/2025;Vendedor_15;PR;Curitiba
537;10537;2;298.54;14/01/2025;Vendedor_43;MG;Juiz de Fora
538;10538;2;273.87;29/03/2025;Vendedor_9;RS;Pelotas
539;10539;2;247.91;16/01/2025;Vendedor_34;PR;Londrina
540;10540;3;266.26;11/02/2025;Vendedor_33;SP;Campinas
541;10541;2;161.88;01/05/2025;Vendedor_13;MG;Belo Horizonte
542;10542;3;131.9;10/08/2025;Vendedor_7;GO;Anápolis
543;10543;5;125.55;03/08/2025;Vendedor_7;DF;Brasília
544;10544;2;114.17;15/01/2025;Vendedor_50;RS;Pelotas
545;10545;2;168.03;04/05/2025;Vendedor_40;SP;Campinas
546;10546;3;261.05;30/05/2025;Vendedor_17;PE;Petrolina
547;10547;6;236.99;17/06/2025;Vendedor_26;GO;Anápolis
548;10548;3;279.48;14/06/2025;Vendedor_38;MG;Juiz de Fora
549;10549;3;136.44;23/03/2025;Vendedor_35;RJ;Volta Redonda
550;10550;4;270.29;24/07/2025;Vendedor_45;SP;Santos
551;10551;5;220.45;25/03/2025;Vendedor_4;RJ;Rio de Janeiro
552;10552;2;190.14;03/02/2025;Vendedor_16;SP;São Paulo
553;10553;3;235.91;17/08/2025;Vendedor_50;CE;Fortaleza
554;10554;3;206.41;15/07/2025;Vendedor_40;DF;Brasília
555;10555;3;260.99;04/01/2025;Vendedor_32;MG;Juiz de Fora
556;10556;2;121.35;17/05/2025;Vendedor_24;GO;Anápolis
557;10557;3;172.51;23/07/2025;Vendedor_20;GO;Goiânia
558;10558;4;239.55;28/06/2025;Vendedor_8;SP;Campinas
559;10559;4;241.57;30/05/2025;Vendedor_39;CE;Fortaleza
560;10560;3;139.89;12/08/2025;Vendedor_3;CE;Juazeiro do Norte
561;10561;5;176.92;13/01/2025;Vendedor_8;RJ;Niterói
562;10562;4;135.03;16/06/2025;Vendedor_34;BA;Vitória da Conquista
563;10563;2;221.8;21/02/2025;Vendedor_14;PE;Recife
564;10564;1;294.59;22/08/2025;Vendedor_20;CE;Sobral
565;10565;1;188.14;07/07/2025;Vendedor_21;CE;Sobral
566;10566;4;198.22;07/01/2025;Vendedor_37;RJ;Niterói
567;10567;5;211.24;15/02/2025;Vendedor_3;PE;Olinda
568;10568;4;287.02;27/02/2025;Vendedor_9;PE;Olinda
569;10569;2;277.2;31/05/2025;Vendedor_26;GO;Aparecida de Goiânia
570;10570;5;206.63;05/03/2025;Vendedor_19;RJ;Rio de Janeiro
571;10571;2;167.68;14/04/2025;Vendedor_17;RS;Pelotas
572;10572;3;220.54;22/05/2025;Vendedor_32;GO;Goiânia
573;10573;3;121.19;16/06/2025;Vendedor_3;RJ;Volta Redonda
574;10574;3;248.08;17/01/2025;Vendedor_24;SP;Santos
575;10575;3;123.83;07/01/2025;Vendedor_12;CE;Sobral
576;10576;3;216.92;17/02/2025;Vendedor_16;SP;Santos
577;10577;5;133.65;18/06/2025;Vendedor_13;BA;Salvador
578;10578;2;291.8;01/03/2025;Vendedor_25;BA;Feira de Santana
579;10579;5;218.58;30/07/2025;Vendedor_30;CE;Sobral
580;10580;6;281.8;14/03/2025;Vendedor_39;PE;Olinda
581;10581;4;269.59;24/02/2025;Vendedor_13;BA;Salvador
582;10582;5;232.94;03/01/2025;Vendedor_32;CE;Juazeiro do Norte
583;10583;3;211.27;24/06/2025;Vendedor_48;GO;Anápolis
584;10584;3;281.1;26/03/2025;Vendedor_4;PE;Petrolina
585;10585;1;193.53;18/08/2025;Vendedor_48;RS;Pelotas
586;10586;5;257.56;18/03/2025;Vendedor_38;PE;Petrolina
587;10587;2;111.45;16/03/2025;Vendedor_5;DF;Brasília
588;10588;6;191.97;28/03/2025;Vendedor_27;MG;Uberlândia
589;10589;6;181.39;25/07/2025;Vendedor_10;RJ;Niterói
590;10590;1;167.02;29/07/2025;Vendedor_20;SP;Santos
591;10591;5;125.95;10/01/2025;Vendedor_40;PE;Olinda
592;10592;2;115.18;26/01/2025;Vendedor_40;PR;Curitiba
593;10593;1;275.18;17/07/2025;Vendedor_4;DF;Brasília
594;10594;1;196.79;23/01/2025;Vendedor_10;MG;Juiz de Fora
595;10595;1;296.38;20/08/2025;Vendedor_1;RS;Caxias do Sul
596;10596;5;97.18;25/06/2025;Vendedor_3;BA;Salvador
597;10597;1;255.97;13/05/2025;Vendedor_21;RS;Porto Alegre
598;10598;3;99.6;13/04/2025;Vendedor_40;PE;Recife
599;10599;5;94.01;12/04/2025;Vendedor_11;CE;Fortaleza
600;10600;1;147.98;28/01/2025;Vendedor_34;PR;Curitiba
601;10601;4;281.28;23/07/2025;Vendedor_37;GO;Aparecida de Goiânia
602;10602;2;287.35;16/03/2025;Vendedor_25;GO;Goiânia
603;10603;2;136.09;30/03/2025;Vendedor_6;DF;Brasília
604;10604;6;202.64;01/02/2025;Vendedor_20;PR;Londrina
605;10605;1;102.43;23/06/2025;Vendedor_20;CE;Juazeiro do Norte
606;10606;4;276.95;24/08/2025;Vendedor_38;PE;Recife
607;10607;2;100.72;09/08/2025;Vendedor_40;BA;Salvador
608;10608;6;114.83;14/03/2025;Vendedor_48;RJ;Volta Redonda
609;10609;4;140.74;22/01/2025;Vendedor_34;PR;Curitiba
610;10610;3;134.53;12/01/2025;Vendedor_7;MG;Uberlândia
611;10611;5;173.85;27/02/2025;Vendedor_47;CE;Sobral
612;10612;4;105.45;17/04/2025;Vendedor_48;SP;Campinas
613;10613;1;148.96;15/07/2025;Vendedor_29;PE;Recife
614;10614;1;248.36;15/05/2025;Vendedor_47;MG;Belo Horizonte
615;10615;1;167.39;02/06/2025;Vendedor_2;SP;Campinas
616;10616;4;266.95;29/06/2025;Vendedor_4;RS;Pelotas
617;10617;2;143.48;12/05/2025;Vendedor_17;PR;Maringá
618;10618;5;178.99;05/03/2025;Vendedor_21;GO;Aparecida de Goiânia
619;10619;4;166.37;27/07/2025;Vendedor_3;DF;Brasília
620;10620;2;200.19;04/05/2025;Vendedor_41;BA;Vitória da Conquista
621;10621;3;294.76;07/04/2025;Vendedor_50;RJ;Volta Redonda
622;10622;3;103.66;10/03/2025;Vendedor_26;PR;Maringá
623;10623;6;298.84;09/03/2025;Vendedor_43;DF;Brasília
624;10624;4;125.99;03/04/2025;Vendedor_21;BA;Salvador
625;10625;5;118.54;19/01/2025;Vendedor_20;CE;Sobral
626;10626;5;233.19;08/04/2025;Vendedor_47;PE;Olinda
627;10627;2;253.06;21/03/2025;Vendedor_50;DF;Brasília
628;10628;4;169.68;01/05/2025;Vendedor_40;BA;Salvador
629;10629;6;242.5;09/02/2025;Vendedor_28;RS;Caxias do Sul
630;10630;5;173.65;26/02/2025;Vendedor_7;RJ;Volta Redonda
631;10631;1;238.23;07/03/2025;Vendedor_23;SP;Santos
632;10632;1;258.17;09/01/2025;Vendedor_17;SP;São Paulo
633;10633;6;231.6;10/06/2025;Vendedor_31;PE;Petrolina
634;10634;4;160.18;24/03/2025;Vendedor_8;RS;Porto Alegre
635;10635;6;96.24;09/07/2025;Vendedor_41;PE;Recife
636;10636;6;167.64;22/08/2025;Vendedor_37;BA;Vitória da Conquista
637;10637;1;147.88;06/06/2025;Vendedor_8;DF;Brasília
638;10638;3;260.31;18/01/2025;Vendedor_13;RJ;Rio de Janeiro
639;10639;4;263.91;25/07/2025;Vendedor_23;RJ;Rio de Janeiro
640;10640;5;147.85;15/05/2025;Vendedor_15;GO;Anápolis
641;10641;1;190.03;31/08/2025;Vendedor_25;SP;Campinas
642;10642;6;159.24;23/07/2025;Vendedor_21;PE;Petrolina
643;10643;6;293.14;16/05/2025;Vendedor_28;PE;Olinda
644;10644;3;213.02;20/03/2025;Vendedor_7;SP;Santos
645;10645;2;270.29;02/07/2025;Vendedor_25;CE;Sobral
646;10646;4;198.44;23/05/2025;Vendedor_10;PE;Recife
647;10647;5;130.96;24/02/2025;Vendedor_41;RS;Porto Alegre
648;10648;4;152.81;08/01/2025;Vendedor_27;SP;Santos
649;10649;4;199.42;25/02/2025;Vendedor_18;MG;Uberlândia
650;10650;4;175.98;28/05/2025;Vendedor_47;GO;Aparecida de Goiânia
651;10651;3;258.69;03/01/2025;Vendedor_30;DF;Brasília
652;10652;6;98.67;22/07/2025;Vendedor_48;CE;Sobral
653;10653;4;133.23;06/07/2025;Vendedor_31;RJ;Rio de Janeiro
654;10654;1;287.83;28/04/2025;Vendedor_15;DF;Brasília
655;10655;2;221.94;04/06/2025;Vendedor_48;MG;Belo Horizonte
656;10656;6;255.77;22/06/2025;Vendedor_15;MG;Belo Horizonte
657;10657;4;298.65;14/08/2025;Vendedor_4;RJ;Niterói
658;10658;3;240.22;24/06/2025;Vendedor_36;PE;Petrolina
659;10659;2;83.99;07/06/2025;Vendedor_6;MG;Uberlândia
660;10660;6;140.05;05/02/2025;Vendedor_22;CE;Fortaleza
661;10661;1;232.86;08/04/2025;Vendedor_4;PE;Olinda
662;10662;5;270.32;12/06/2025;Vendedor_23;DF;Brasília
663;10663;2;287.34;02/01/2025;Vendedor_31;GO;Anápolis
664;10664;4;92.52;29/05/2025;Vendedor_26;GO;Goiânia
665;10665;5;91.28;03/08/2025;Vendedor_11;MG;Juiz de Fora
666;10666;3;219.93;23/05/2025;Vendedor_21;MG;Uberlândia
667;10667;1;226.37;19/07/2025;Vendedor_14;BA;Feira de Santana
668;10668;5;177.59;22/01/2025;Vendedor_27;PE;Petrolina
669;10669;5;288.74;12/02/2025;Vendedor_50;GO;Anápolis
670;10670;4;274.9;04/07/2025;Vendedor_10;PR;Londrina
671;10671;2;170.91;18/07/2025;Vendedor_8;RJ;Volta Redonda
672;10672;4;202.64;22/01/2025;Vendedor_4;GO;Aparecida de Goiânia
673;10673;3;260.29;06/02/2025;Vendedor_45;SP;Campinas
674;10674;2;213.12;26/01/2025;Vendedor_7;RS;Pelotas
675;10675;6;122.93;10/01/2025;Vendedor_29;PR;Maringá
676;10676;5;142.59;27/07/2025;Vendedor_45;PE;Olinda
677;10677;5;135.5;06/03/2025;Vendedor_25;PR;Curitiba
678;10678;4;176.06;13/08/2025;Vendedor_49;PR;Londrina
679;10679;2;236.9;12/06/2025;Vendedor_38;BA;Feira de Santana
680;10680;6;183.28;09/03/2025;Vendedor_1;GO;Aparecida de Goiânia
681;10681;4;288.85;22/04/2025;Vendedor_16;MG;Belo Horizonte
682;10682;6;277.35;01/06/2025;Vendedor_46;DF;Brasília
683;10683;2;228.99;23/05/2025;Vendedor_3;BA;Salvador
684;10684;4;89.86;05/01/2025;Vendedor_43;CE;Fortaleza
685;10685;4;148.82;05/06/2025;Vendedor_33;RJ;Volta Redonda
686;10686;2;261.08;27/02/2025;Vendedor_7;RS;Pelotas
687;10687;6;117.32;05/08/2025;Vendedor_50;RS;Porto Alegre
688;10688;5;275.88;17/05/2025;Vendedor_44;CE;Fortaleza
689;10689;4;224.42;14/04/2025;Vendedor_40;SP;Santos
690;10690;6;228.34;09/05/2025;Vendedor_15;RJ;Volta Redonda
691;10691;3;111.96;19/04/2025;Vendedor_8;MG;Uberlândia
692;10692;1;216.77;10/07/2025;Vendedor_25;MG;Uberlândia
693;10693;5;267.34;27/05/2025;Vendedor_1;CE;Sobral
694;10694;5;177.34;23/02/2025;Vendedor_10;PR;Curitiba
695;10695;6;88.17;27/07/2025;Vendedor_46;MG;Juiz de Fora
696;10696;1;193.07;30/08/2025;Vendedor_16;BA;Salvador
697;10697;1;244.79;25/05/2025;Vendedor_12;DF;Brasília
698;10698;5;179.56;24/04/2025;Vendedor_25;PR;Maringá
699;10699;2;158.44;26/06/2025;Vendedor_23;PR;Londrina
700;10700;1;258.96;10/05/2025;Vendedor_14;SP;Campinas
701;10701;5;131.05;02/07/2025;Vendedor_8;DF;Brasília
702;10702;3;92.19;29/06/2025;Vendedor_8;RS;Caxias do Sul
703;10703;6;285.97;23/02/2025;Vendedor_26;GO;Aparecida de Goiânia
704;10704;1;192.71;01/08/2025;Vendedor_2;BA;Vitória da Conquista
705;10705;4;126.54;01/06/2025;Vendedor_44;CE;Fortaleza
706;10706;5;291.65;15/03/2025;Vendedor_9;SP;Santos
707;10707;1;290.28;26/08/2025;Vendedor_41;PR;Maringá
708;10708;3;260.93;17/07/2025;Vendedor_20;DF;Brasília
709;10709;4;219.65;27/04/2025;Vendedor_38;DF;Brasília
710;10710;3;228.04;14/01/2025;Vendedor_23;DF;Brasília
711;10711;3;248.47;28/05/2025;Vendedor_14;SP;Campinas
712;10712;1;82.76;20/03/2025;Vendedor_38;GO;Goiânia
713;10713;2;173.63;29/07/2025;Vendedor_47;GO;Anápolis
714;10714;6;171.56;29/01/2025;Vendedor_28;GO;Aparecida de Goiânia
715;10715;1;195.92;15/04/2025;Vendedor_31;DF;Brasília
716;10716;4;145.78;21/03/2025;Vendedor_50;GO;Anápolis
717;10717;2;123.97;23/02/2025;Vendedor_28;CE;Juazeiro do Norte
718;10718;4;97.59;15/04/2025;Vendedor_34;CE;Fortaleza
719;10719;6;122.8;27/02/2025;Vendedor_46;SP;Santos
720;10720;5;231.44;27/07/2025;Vendedor_2;RJ;Rio de Janeiro
721;10721;4;188.46;16/07/2025;Vendedor_3;GO;Anápolis
722;10722;4;284.56;08/05/2025;Vendedor_37;PR;Curitiba
723;10723;4;125.56;20/04/2025;Vendedor_31;RJ;Rio de Janeiro
724;10724;4;170.33;04/06/2025;Vendedor_16;GO;Aparecida de Goiânia
725;10725;1;140.08;28/02/2025;Vendedor_29;DF;Brasília
726;10726;4;102.22;24/02/2025;Vendedor_45;BA;Salvador
727;10727;2;93.39;05/06/2025;Vendedor_7;BA;Feira de Santana
728;10728;6;241.98;09/06/2025;Vendedor_44;PE;Recife
729;10729;1;296.4;06/01/2025;Vendedor_45;RS;Caxias do Sul
730;10730;3;187.78;12/07/2025;Vendedor_42;SP;São Paulo
731;10731;1;82.76;29/06/2025;Vendedor_38;DF;Brasília
732;10732;2;273.42;12/02/2025;Vendedor_11;CE;Fortaleza
733;10733;1;107.97;11/01/2025;Vendedor_18;PE;Recife
734;10734;5;109.08;19/07/2025;Vendedor_45;PE;Petrolina
735;10735;6;96.63;21/01/2025;Vendedor_26;SP;São Paulo
736;10736;5;95.06;22/08/2025;Vendedor_13;SP;Campinas
737;10737;3;238.32;19/03/2025;Vendedor_36;RS;Caxias do Sul
738;10738;4;129.74;02/06/2025;Vendedor_43;RJ;Volta Redonda
739;10739;6;143.76;22/05/2025;Vendedor_2;BA;Salvador
740;10740;1;176.62;05/06/2025;Vendedor_47;PR;Londrina
741;10741;2;142.65;18/06/2025;Vendedor_33;CE;Fortaleza
742;10742;3;138.15;19/05/2025;Vendedor_28;BA;Vitória da Conquista
743;10743;1;136.25;17/05/2025;Vendedor_22;RS;Porto Alegre
744;10744;3;201.25;19/01/2025;Vendedor_46;RS;Porto Alegre
745;10745;1;155.56;01/06/2025;Vendedor_23;SP;Campinas
746;10746;2;235.6;15/02/2025;Vendedor_23;SP;Santos
747;10747;5;165.57;18/06/2025;Vendedor_37;PE;Petrolina
748;10748;1;163.05;01/08/2025;Vendedor_44;RS;Pelotas
749;10749;4;274.16;24/03/2025;Vendedor_39;CE;Fortaleza
750;10750;6;152.76;19/06/2025;Vendedor_48;SP;Santos
751;10751;5;266.49;01/08/2025;Vendedor_31;RS;Caxias do Sul
752;10752;4;255.12;15/04/2025;Vendedor_23;SP;Campinas
753;10753;2;236.54;12/04/2025;Vendedor_8;RJ;Rio de Janeiro
754;10754;6;147.64;26/06/2025;Vendedor_31;GO;Aparecida de Goiânia
755;10755;6;195.47;24/07/2025;Vendedor_17;RS;Pelotas
756;10756;3;91.21;02/08/2025;Vendedor_34;SP;Campinas
757;10757;6;88.14;02/01/2025;Vendedor_45;PE;Olinda
758;10758;5;113.19;25/03/2025;Vendedor_23;MG;Belo Horizonte
759;10759;2;187.07;05/07/2025;Vendedor_49;BA;Salvador
760;10760;5;261.51;09/03/2025;Vendedor_39;PR;Londrina
761;10761;4;220.9;07/04/2025;Vendedor_41;DF;Brasília
762;10762;1;174.03;21/02/2025;Vendedor_25;CE;Sobral
763;10763;5;178.94;31/01/2025;Vendedor_28;RJ;Volta Redonda
764;10764;6;297.95;09/08/2025;Vendedor_15;RJ;Rio de Janeiro
765;10765;3;165.3;16/07/2025;Vendedor_21;DF;Brasília
766;10766;6;150.68;12/05/2025;Vendedor_6;DF;Brasília
767;10767;4;166.39;21/02/2025;Vendedor_8;GO;Anápolis
768;10768;3;288.35;03/01/2025;Vendedor_33;RS;Caxias do Sul
769;10769;1;94.11;18/04/2025;Vendedor_21;BA;Feira de Santana
770;10770;6;218.85;03/02/2025;Vendedor_21;BA;Vitória da Conquista
771;10771;6;272.38;17/07/2025;Vendedor_10;RJ;Volta Redonda
772;10772;1;194.34;06/04/2025;Vendedor_40;GO;Goiânia
773;10773;1;160.29;22/03/2025;Vendedor_4;CE;Juazeiro do Norte
774;10774;3;156.68;26/01/2025;Vendedor_9;RS;Pelotas
775;10775;3;94.54;03/07/2025;Vendedor_30;RS;Pelotas
776;10776;5;197.88;28/05/2025;Vendedor_28;CE;Fortaleza
777;10777;1;260.44;13/02/2025;Vendedor_30;CE;Juazeiro do Norte
778;10778;6;245.34;24/08/2025;Vendedor_23;PE;Recife
779;10779;4;157.87;18/04/2025;Vendedor_24;PR;Maringá
780;10780;6;273.95;24/05/2025;Vendedor_10;PE;Petrolina
781;10781;1;112.74;06/03/2025;Vendedor_38;DF;Brasília
