id_cliente;nome_cliente;estado;cidade;segmento;plano;status;idade;genero;renda_estimada;vendedor
10235;ClienteNovo_235;DF;Brasília;Residencial;Fibra 300MB;Ativo;61;Feminino;18776;Vendedor_22
10236;ClienteNovo_236;PE;Petrolina;Residencial;Fibra 300MB;Ativo;62;Masculino;4541;Vendedor_17
10237;ClienteNovo_237;MG;Uberlândia;Governo;Fibra 1GB;Ativo;45;Masculino;17166;Vendedor_41
10238;ClienteNovo_238;BA;Feira de Santana;Residencial;Móvel Controle;Ativo;51;Masculino;15385;Vendedor_35
10239;ClienteNovo_239;CE;Sobral;Residencial;Fibra 300MB;Ativo;46;Outro;1820;Vendedor_2
10240;ClienteNovo_240;PR;Londrina;Empresarial;Fibra 1GB;Ativo;36;Outro;7459;Vendedor_25
10241;ClienteNovo_241;RJ;Niterói;Residencial;Móvel Controle;Ativo;44;Masculino;9769;Vendedor_26
10242;ClienteNovo_242;RJ;Rio de Janeiro;Empresarial;TV + Fibra;Ativo;35;Masculino;3369;Vendedor_44
10243;ClienteNovo_243;MG;Uberlândia;Empresarial;Móvel Pós;Ativo;22;Feminino;14214;Vendedor_31
10244;ClienteNovo_244;CE;Sobral;Residencial;Fibra 1GB;Ativo;23;Feminino;9817;Vendedor_33
10245;ClienteNovo_245;DF;Brasília;Residencial;Fibra 1GB;Ativo;37;Masculino;19797;Vendedor_18
10246;ClienteNovo_246;DF;Brasília;Empresarial;TV + Fibra;Ativo;43;Masculino;4445;Vendedor_50
10247;ClienteNovo_247;GO;Aparecida de Goiânia;Empresarial;Fibra 300MB;Ativo;66;Feminino;15210;Vendedor_49
10248;ClienteNovo_248;DF;Brasília;Residencial;Móvel Pós;Ativo;43;Masculino;11108;Vendedor_24
10249;ClienteNovo_249;DF;Brasília;Empresarial;Fibra 300MB;Ativo;65;Masculino;9840;Vendedor_14
10250;ClienteNovo_250;CE;Sobral;Residencial;TV + Fibra;Ativo;24;Feminino;19996;Vendedor_24
10251;ClienteNovo_251;GO;Anápolis;Residencial;Fibra 600MB;Ativo;57;Feminino;1999;Vendedor_43
10252;ClienteNovo_252;MG;Uberlândia;Residencial;Móvel Pós;Ativo;21;Feminino;7467;Vendedor_40
10253;ClienteNovo_253;PE;Recife;Residencial;TV + Fibra;Ativo;26;Feminino;3427;Vendedor_5
10254;ClienteNovo_254;CE;Fortaleza;Residencial;Móvel Controle;Ativo;65;Masculino;9226;Vendedor_26
10255;ClienteNovo_255;DF;Brasília;Residencial;Móvel Controle;Ativo;37;Feminino;12522;Vendedor_2
10256;ClienteNovo_256;DF;Brasília;Residencial;Fibra 600MB;Ativo;68;Masculino;4813;Vendedor_12
10257;ClienteNovo_257;MG;Uberlândia;Residencial;TV + Fibra;Ativo;31;Masculino;6771;Vendedor_35
10258;ClienteNovo_258;RS;Caxias do Sul;Residencial;TV + Fibra;Ativo;66;Feminino;8424;Vendedor_43
10259;ClienteNovo_259;DF;Brasília;Empresarial;Fibra 1GB;Ativo;35;Masculino;14087;Vendedor_35
10260;ClienteNovo_260;MG;Uberlândia;Residencial;Fibra 1GB;Ativo;31;Masculino;9250;Vendedor_29
10261;ClienteNovo_261;GO;Goiânia;Residencial;Móvel Pós;Ativo;19;Masculino;9407;Vendedor_32
10262;ClienteNovo_262;PE;Petrolina;Residencial;TV + Fibra;Ativo;19;Masculino;13579;Vendedor_30
10263;ClienteNovo_263;SP;Santos;Residencial;TV + Fibra;Ativo;25;Feminino;5687;Vendedor_16
10264;ClienteNovo_264;DF;Brasília;Residencial;Fibra 300MB;Ativo;45;Masculino;17642;Vendedor_38
10265;ClienteNovo_265;GO;Goiânia;Residencial;Fibra 300MB;Ativo;19;Feminino;9063;Vendedor_2
10266;ClienteNovo_266;SP;Campinas;Residencial;Fibra 300MB;Ativo;18;Feminino;16375;Vendedor_49
10267;ClienteNovo_267;BA;Feira de Santana;Residencial;TV + Fibra;Ativo;45;Feminino;3002;Vendedor_46
10268;ClienteNovo_268;BA;Salvador;Residencial;Móvel Controle;Ativo;38;Feminino;10234;Vendedor_18
10269;ClienteNovo_269;PR;Maringá;Residencial;Fibra 600MB;Ativo;39;Masculino;12076;Vendedor_9
10270;ClienteNovo_270;PE;Recife;Empresarial;Fibra 300MB;Ativo;27;Feminino;11103;Vendedor_1
10271;ClienteNovo_271;MG;Juiz de Fora;Empresarial;Móvel Pós;Ativo;33;Masculino;14613;Vendedor_22
10272;ClienteNovo_272;SP;São Paulo;Residencial;Fibra 600MB;Ativo;61;Feminino;12604;Vendedor_21
10273;ClienteNovo_273;SP;São Paulo;Residencial;Fibra 1GB;Ativo;36;Masculino;7363;Vendedor_18
10274;ClienteNovo_274;BA;Vitória da Conquista;Empresarial;Móvel Pós;Ativo;39;Feminino;5417;Vendedor_27
10275;ClienteNovo_275;RS;Caxias do Sul;Residencial;TV + Fibra;Ativo;22;Masculino;17958;Vendedor_44
10276;ClienteNovo_276;PR;Curitiba;Residencial;Fibra 300MB;Ativo;39;Outro;15793;Vendedor_17
10277;ClienteNovo_277;SP;São Paulo;Residencial;Fibra 600MB;Ativo;30;Feminino;15963;Vendedor_10
10278;ClienteNovo_278;PR;Londrina;Empresarial;Fibra 600MB;Ativo;36;Masculino;17989;Vendedor_31
10279;ClienteNovo_279;PE;Petrolina;Residencial;Fibra 1GB;Ativo;37;Masculino;13604;Vendedor_26
10280;ClienteNovo_280;CE;Fortaleza;Empresarial;Fibra 600MB;Ativo;20;Masculino;9585;Vendedor_4
10281;ClienteNovo_281;PR;Londrina;Governo;Fibra 1GB;Ativo;74;Feminino;17850;Vendedor_16
10282;ClienteNovo_282;GO;Anápolis;Empresarial;Móvel Controle;Ativo;35;Masculino;11247;Vendedor_11
10283;ClienteNovo_283;SP;Campinas;Residencial;Fibra 300MB;Ativo;31;Feminino;2852;Vendedor_1
10284;ClienteNovo_284;SP;Santos;Residencial;Móvel Pós;Ativo;54;Masculino;5167;Vendedor_35
10285;ClienteNovo_285;PR;Curitiba;Residencial;Fibra 1GB;Ativo;32;Feminino;18607;Vendedor_15
10286;ClienteNovo_286;PR;Curitiba;Residencial;Móvel Pós;Ativo;38;Feminino;18520;Vendedor_32
10287;ClienteNovo_287;BA;Feira de Santana;Residencial;Fibra 1GB;Ativo;54;Outro;13055;Vendedor_45
10288;ClienteNovo_288;PE;Olinda;Residencial;Móvel Pós;Ativo;34;Feminino;5894;Vendedor_10
10289;ClienteNovo_289;DF;Brasília;Residencial;Fibra 1GB;Ativo;56;Feminino;9348;Vendedor_6
10290;ClienteNovo_290;RJ;Niterói;Residencial;Fibra 300MB;Ativo;74;Feminino;18214;Vendedor_23
10291;ClienteNovo_291;SP;Santos;Empresarial;Fibra 600MB;Ativo;42;Feminino;14091;Vendedor_26
10292;ClienteNovo_292;RS;Porto Alegre;Residencial;Fibra 600MB;Ativo;28;Feminino;6561;Vendedor_5
10293;ClienteNovo_293;GO;Anápolis;Residencial;Fibra 600MB;Ativo;60;Masculino;18096;Vendedor_24
10294;ClienteNovo_294;BA;Salvador;Residencial;Fibra 1GB;Ativo;67;Masculino;5156;Vendedor_13
10295;ClienteNovo_295;RS;Pelotas;Empresarial;Fibra 1GB;Ativo;32;Masculino;19246;Vendedor_14
10296;ClienteNovo_296;MG;Juiz de Fora;Residencial;TV + Fibra;Ativo;20;Masculino;12725;Vendedor_19
10297;ClienteNovo_297;BA;Feira de Santana;Residencial;Fibra 1GB;Ativo;47;Masculino;6505;Vendedor_2
10298;ClienteNovo_298;GO;Goiânia;Residencial;Móvel Controle;Ativo;30;Masculino;11123;Vendedor_46
10299;ClienteNovo_299;PR;Londrina;Residencial;TV + Fibra;Ativo;74;Feminino;2846;Vendedor_49
10300;ClienteNovo_300;SP;São Paulo;Residencial;Móvel Controle;Ativo;24;Feminino;6455;Vendedor_26
10301;ClienteNovo_301;RS;Porto Alegre;Empresarial;Móvel Controle;Ativo;31;Masculino;7332;Vendedor_43
10302;ClienteNovo_302;RS;Caxias do Sul;Residencial;Móvel Controle;Ativo;54;Feminino;17210;Vendedor_31
10303;ClienteNovo_303;CE;Sobral;Empresarial;Móvel Pós;Ativo;66;Outro;1921;Vendedor_31
10304;ClienteNovo_304;SP;São Paulo;Empresarial;Móvel Pós;Ativo;68;Masculino;8754;Vendedor_20
10305;ClienteNovo_305;GO;Goiânia;Empresarial;Fibra 300MB;Ativo;35;Masculino;12945;Vendedor_27
10306;ClienteNovo_306;BA;Feira de Santana;Residencial;Móvel Controle;Ativo;37;Masculino;19262;Vendedor_40
10307;ClienteNovo_307;PR;Curitiba;Residencial;Móvel Pós;Ativo;33;Masculino;1736;Vendedor_19
10308;ClienteNovo_308;RJ;Niterói;Empresarial;Fibra 1GB;Ativo;26;Feminino;11543;Vendedor_28
10309;ClienteNovo_309;GO;Anápolis;Residencial;Fibra 1GB;Ativo;71;Feminino;1827;Vendedor_43
10310;ClienteNovo_310;RJ;Volta Redonda;Residencial;Móvel Controle;Ativo;65;Masculino;8118;Vendedor_46
10311;ClienteNovo_311;PE;Olinda;Residencial;Fibra 600MB;Ativo;48;Masculino;13028;Vendedor_14
10312;ClienteNovo_312;SP;Santos;Empresarial;Móvel Controle;Ativo;42;Feminino;17360;Vendedor_41
10313;ClienteNovo_313;PR;Curitiba;Residencial;TV + Fibra;Ativo;30;Feminino;11876;Vendedor_6
10314;ClienteNovo_314;GO;Anápolis;Empresarial;Móvel Controle;Ativo;35;Feminino;12812;Vendedor_12
10315;ClienteNovo_315;BA;Feira de Santana;Empresarial;Fibra 600MB;Ativo;19;Feminino;16806;Vendedor_7
10316;ClienteNovo_316;CE;Fortaleza;Residencial;Fibra 600MB;Ativo;35;Feminino;17756;Vendedor_16
10317;ClienteNovo_317;CE;Fortaleza;Empresarial;Fibra 600MB;Ativo;48;Masculino;1854;Vendedor_39
10318;ClienteNovo_318;BA;Salvador;Residencial;Fibra 300MB;Ativo;37;Feminino;10469;Vendedor_19
10319;ClienteNovo_319;PE;Recife;Residencial;Fibra 600MB;Ativo;46;Masculino;11920;Vendedor_35
10320;ClienteNovo_320;CE;Juazeiro do Norte;Empresarial;Móvel Pós;Ativo;48;Masculino;13294;Vendedor_31
10321;ClienteNovo_321;SP;Santos;Residencial;Fibra 300MB;Ativo;30;Masculino;15398;Vendedor_38
10322;ClienteNovo_322;CE;Sobral;Residencial;Móvel Controle;Ativo;36;Feminino;11830;Vendedor_8
10323;ClienteNovo_323;RS;Pelotas;Residencial;Fibra 600MB;Ativo;27;Feminino;14904;Vendedor_42
10324;ClienteNovo_324;CE;Fortaleza;Residencial;TV + Fibra;Ativo;71;Masculino;6346;Vendedor_46
10325;ClienteNovo_325;BA;Salvador;Residencial;Móvel Pós;Ativo;61;Feminino;1576;Vendedor_10
10326;ClienteNovo_326;CE;Fortaleza;Residencial;Fibra 600MB;Ativo;41;Feminino;12142;Vendedor_17
10327;ClienteNovo_327;RJ;Volta Redonda;Residencial;Fibra 600MB;Ativo;37;Feminino;18259;Vendedor_38
10328;ClienteNovo_328;SP;São Paulo;Empresarial;Fibra 300MB;Ativo;39;Masculino;3010;Vendedor_30
10329;ClienteNovo_329;CE;Juazeiro do Norte;Empresarial;TV + Fibra;Ativo;44;Feminino;16444;Vendedor_20
10330;ClienteNovo_330;SP;Santos;Residencial;Móvel Pós;Ativo;65;Masculino;13086;Vendedor_37
10331;ClienteNovo_331;GO;Anápolis;Residencial;Móvel Pós;Ativo;72;Masculino;7312;Vendedor_27
10332;ClienteNovo_332;BA;Salvador;Residencial;Móvel Controle;Ativo;68;Feminino;16476;Vendedor_28
10333;ClienteNovo_333;CE;Fortaleza;Residencial;Móvel Controle;Ativo;58;Feminino;1752;Vendedor_46
10334;ClienteNovo_334;CE;Fortaleza;Residencial;Móvel Pós;Ativo;47;Masculino;15938;Vendedor_2
10335;ClienteNovo_335;PR;Maringá;Residencial;Fibra 1GB;Ativo;53;Masculino;9150;Vendedor_24
10336;ClienteNovo_336;SP;Campinas;Governo;Fibra 300MB;Ativo;61;Masculino;19788;Vendedor_47
10337;ClienteNovo_337;SP;Campinas;Residencial;TV + Fibra;Ativo;41;Feminino;5053;Vendedor_31
10338;ClienteNovo_338;PR;Maringá;Residencial;Fibra 300MB;Ativo;52;Masculino;13070;Vendedor_2
10339;ClienteNovo_339;PE;Petrolina;Empresarial;Móvel Controle;Ativo;20;Feminino;19125;Vendedor_28
10340;ClienteNovo_340;PE;Olinda;Residencial;TV + Fibra;Ativo;41;Feminino;17099;Vendedor_37
10341;ClienteNovo_341;GO;Aparecida de Goiânia;Residencial;Móvel Pós;Ativo;65;Feminino;14170;Vendedor_32
10342;ClienteNovo_342;MG;Juiz de Fora;Residencial;Fibra 600MB;Ativo;42;Feminino;11130;Vendedor_7
10343;ClienteNovo_343;GO;Aparecida de Goiânia;Residencial;Fibra 1GB;Ativo;20;Outro;16247;Vendedor_10
10344;ClienteNovo_344;GO;Goiânia;Residencial;Fibra 1GB;Ativo;37;Feminino;4031;Vendedor_4
10345;ClienteNovo_345;DF;Brasília;Governo;Móvel Controle;Ativo;42;Feminino;11755;Vendedor_19
10346;ClienteNovo_346;GO;Goiânia;Residencial;Fibra 600MB;Ativo;54;Feminino;15407;Vendedor_13
10347;ClienteNovo_347;PR;Curitiba;Residencial;Fibra 600MB;Ativo;34;Masculino;15460;Vendedor_31
10348;ClienteNovo_348;GO;Anápolis;Empresarial;TV + Fibra;Ativo;65;Masculino;6651;Vendedor_36
10349;ClienteNovo_349;PR;Maringá;Residencial;Fibra 300MB;Ativo;44;Masculino;7120;Vendedor_31
10350;ClienteNovo_350;MG;Belo Horizonte;Residencial;Móvel Pós;Ativo;42;Feminino;7196;Vendedor_23
10351;ClienteNovo_351;DF;Brasília;Residencial;Fibra 600MB;Ativo;49;Feminino;18931;Vendedor_31
10352;ClienteNovo_352;PE;Olinda;Residencial;Móvel Pós;Ativo;21;Masculino;12352;Vendedor_16
10353;ClienteNovo_353;SP;São Paulo;Residencial;Móvel Pós;Ativo;18;Feminino;1740;Vendedor_22
10354;ClienteNovo_354;RJ;Niterói;Empresarial;Móvel Controle;Ativo;42;Masculino;5076;Vendedor_9
10355;ClienteNovo_355;RS;Pelotas;Empresarial;Móvel Pós;Ativo;35;Feminino;9581;Vendedor_21
10356;ClienteNovo_356;SP;Santos;Residencial;Fibra 1GB;Ativo;58;Masculino;6855;Vendedor_50
10357;ClienteNovo_357;RJ;Volta Redonda;Residencial;Fibra 1GB;Ativo;58;Outro;7082;Vendedor_1
10358;ClienteNovo_358;PE;Recife;Governo;Fibra 600MB;Ativo;57;Masculino;7678;Vendedor_46
10359;ClienteNovo_359;PE;Olinda;Residencial;Móvel Pós;Ativo;30;Masculino;19369;Vendedor_15
10360;ClienteNovo_360;CE;Sobral;Residencial;Fibra 600MB;Ativo;19;Feminino;19741;Vendedor_7
10361;ClienteNovo_361;CE;Juazeiro do Norte;Residencial;Fibra 300MB;Ativo;22;Feminino;8669;Vendedor_46
10362;ClienteNovo_362;DF;Brasília;Residencial;Móvel Pós;Ativo;43;Masculino;4549;Vendedor_27
10363;ClienteNovo_363;RS;Caxias do Sul;Residencial;Fibra 300MB;Ativo;47;Feminino;9318;Vendedor_33
10364;ClienteNovo_364;PR;Londrina;Residencial;Fibra 1GB;Ativo;42;Masculino;11054;Vendedor_18
10365;ClienteNovo_365;PE;Petrolina;Empresarial;Fibra 600MB;Ativo;70;Masculino;8409;Vendedor_6
10366;ClienteNovo_366;DF;Brasília;Residencial;Fibra 300MB;Ativo;68;Masculino;9628;Vendedor_24
10367;ClienteNovo_367;RJ;Volta Redonda;Residencial;Móvel Pós;Ativo;41;Masculino;13303;Vendedor_26
10368;ClienteNovo_368;RS;Pelotas;Residencial;TV + Fibra;Ativo;47;Feminino;4086;Vendedor_8
10369;ClienteNovo_369;RJ;Volta Redonda;Residencial;Móvel Controle;Ativo;68;Masculino;12903;Vendedor_40
10370;ClienteNovo_370;PR;Maringá;Residencial;Fibra 600MB;Ativo;19;Feminino;12418;Vendedor_7
10371;ClienteNovo_371;PE;Petrolina;Residencial;Fibra 600MB;Ativo;67;Outro;7340;Vendedor_34
10372;ClienteNovo_372;PR;Maringá;Residencial;TV + Fibra;Ativo;65;Feminino;2062;Vendedor_30
10373;ClienteNovo_373;PE;Petrolina;Residencial;Fibra 600MB;Ativo;61;Feminino;14482;Vendedor_21
10374;ClienteNovo_374;MG;Belo Horizonte;Residencial;Fibra 300MB;Ativo;66;Masculino;19945;Vendedor_12
10375;ClienteNovo_375;MG;Uberlândia;Residencial;Fibra 600MB;Ativo;56;Feminino;5461;Vendedor_15
10376;ClienteNovo_376;CE;Juazeiro do Norte;Residencial;Móvel Controle;Ativo;48;Masculino;10446;Vendedor_20
10377;ClienteNovo_377;RS;Porto Alegre;Residencial;TV + Fibra;Ativo;23;Masculino;12601;Vendedor_34
10378;ClienteNovo_378;RS;Pelotas;Residencial;TV + Fibra;Ativo;46;Feminino;5685;Vendedor_44
10379;ClienteNovo_379;MG;Juiz de Fora;Empresarial;Fibra 300MB;Ativo;21;Feminino;11643;Vendedor_12
10380;ClienteNovo_380;RJ;Rio de Janeiro;Residencial;Fibra 1GB;Ativo;31;Feminino;17122;Vendedor_6
10381;ClienteNovo_381;PE;Olinda;Residencial;Fibra 600MB;Ativo;70;Feminino;2182;Vendedor_41
10382;ClienteNovo_382;MG;Belo Horizonte;Residencial;Fibra 1GB;Ativo;33;Masculino;18101;Vendedor_35
10383;ClienteNovo_383;RS;Pelotas;Empresarial;Fibra 1GB;Ativo;39;Feminino;3193;Vendedor_28
10384;ClienteNovo_384;MG;Uberlândia;Residencial;Fibra 600MB;Ativo;30;Feminino;2772;Vendedor_25
10385;ClienteNovo_385;PR;Curitiba;Residencial;Fibra 1GB;Ativo;50;Masculino;15166;Vendedor_39
10386;ClienteNovo_386;RS;Caxias do Sul;Residencial;Móvel Controle;Ativo;18;Feminino;4879;Vendedor_5
10387;ClienteNovo_387;PR;Maringá;Residencial;Móvel Controle;Ativo;70;Masculino;15764;Vendedor_24
10388;ClienteNovo_388;SP;Santos;Residencial;Móvel Pós;Ativo;40;Feminino;15737;Vendedor_29
10389;ClienteNovo_389;RS;Pelotas;Residencial;Fibra 1GB;Ativo;18;Feminino;9729;Vendedor_29
10390;ClienteNovo_390;BA;Salvador;Residencial;Móvel Controle;Ativo;50;Masculino;5186;Vendedor_12
10391;ClienteNovo_391;DF;Brasília;Empresarial;Móvel Pós;Ativo;61;Feminino;4991;Vendedor_8
10392;ClienteNovo_392;BA;Vitória da Conquista;Residencial;Fibra 300MB;Ativo;38;Feminino;11177;Vendedor_47
10393;ClienteNovo_393;BA;Feira de Santana;Residencial;Fibra 1GB;Ativo;41;Masculino;18169;Vendedor_46
10394;ClienteNovo_394;MG;Uberlândia;Empresarial;Fibra 1GB;Ativo;44;Masculino;3498;Vendedor_48
10395;ClienteNovo_395;SP;São Paulo;Residencial;Fibra 600MB;Ativo;49;Feminino;7313;Vendedor_2
10396;ClienteNovo_396;MG;Belo Horizonte;Residencial;Móvel Pós;Ativo;37;Masculino;19585;Vendedor_40
10397;ClienteNovo_397;GO;Goiânia;Residencial;Fibra 300MB;Ativo;66;Feminino;3016;Vendedor_46
10398;ClienteNovo_398;PE;Olinda;Residencial;Móvel Controle;Ativo;36;Feminino;11806;Vendedor_48
10399;ClienteNovo_399;GO;Goiânia;Residencial;TV + Fibra;Ativo;37;Feminino;10930;Vendedor_50
10400;ClienteNovo_400;SP;São Paulo;Residencial;Móvel Pós;Ativo;69;Masculino;17929;Vendedor_31
10401;ClienteNovo_401;RJ;Niterói;Empresarial;Fibra 600MB;Ativo;71;Feminino;5261;Vendedor_2
10402;ClienteNovo_402;SP;São Paulo;Empresarial;TV + Fibra;Ativo;26;Masculino;2725;Vendedor_49
10403;ClienteNovo_403;PR;Maringá;Residencial;Móvel Pós;Ativo;46;Outro;12533;Vendedor_17
10404;ClienteNovo_404;DF;Brasília;Empresarial;TV + Fibra;Ativo;35;Masculino;14226;Vendedor_21
10405;ClienteNovo_405;RS;Caxias do Sul;Empresarial;Fibra 1GB;Ativo;32;Masculino;16540;Vendedor_41
10406;ClienteNovo_406;SP;São Paulo;Residencial;Fibra 1GB;Ativo;59;Masculino;13231;Vendedor_12
10407;ClienteNovo_407;BA;Feira de Santana;Residencial;Móvel Controle;Ativo;51;Masculino;16419;Vendedor_47
10408;ClienteNovo_408;PR;Maringá;Empresarial;Fibra 1GB;Ativo;48;Feminino;5175;Vendedor_40
10409;ClienteNovo_409;DF;Brasília;Residencial;Móvel Controle;Ativo;65;Masculino;11322;Vendedor_3
10410;ClienteNovo_410;BA;Feira de Santana;Residencial;Fibra 1GB;Ativo;33;Feminino;15963;Vendedor_3
10411;ClienteNovo_411;RJ;Volta Redonda;Residencial;TV + Fibra;Ativo;31;Feminino;2201;Vendedor_25
10412;ClienteNovo_412;RJ;Rio de Janeiro;Residencial;Móvel Pós;Ativo;54;Feminino;10843;Vendedor_24
10413;ClienteNovo_413;BA;Vitória da Conquista;Residencial;Móvel Controle;Ativo;54;Feminino;10535;Vendedor_40
10414;ClienteNovo_414;PR;Maringá;Empresarial;TV + Fibra;Ativo;65;Feminino;9743;Vendedor_31
10415;ClienteNovo_415;CE;Sobral;Residencial;Móvel Pós;Ativo;65;Feminino;6944;Vendedor_3
10416;ClienteNovo_416;GO;Aparecida de Goiânia;Residencial;TV + Fibra;Ativo;68;Feminino;14800;Vendedor_10
10417;ClienteNovo_417;PR;Londrina;Residencial;Fibra 300MB;Ativo;74;Masculino;9436;Vendedor_28
10418;ClienteNovo_418;RJ;Niterói;Residencial;Móvel Pós;Ativo;55;Masculino;1726;Vendedor_33
10419;ClienteNovo_419;MG;Juiz de Fora;Residencial;Fibra 300MB;Ativo;42;Feminino;14366;Vendedor_22
10420;ClienteNovo_420;GO;Goiânia;Empresarial;Fibra 600MB;Ativo;60;Masculino;12832;Vendedor_17
10421;ClienteNovo_421;CE;Juazeiro do Norte;Residencial;Móvel Pós;Ativo;40;Feminino;8736;Vendedor_41
10422;ClienteNovo_422;GO;Aparecida de Goiânia;Residencial;TV + Fibra;Ativo;19;Feminino;12192;Vendedor_4
10423;ClienteNovo_423;SP;Santos;Empresarial;Fibra 1GB;Ativo;33;Masculino;9929;Vendedor_18
10424;ClienteNovo_424;CE;Juazeiro do Norte;Residencial;Fibra 1GB;Ativo;28;Masculino;9957;Vendedor_22
10425;ClienteNovo_425;CE;Fortaleza;Residencial;Móvel Pós;Ativo;32;Masculino;7500;Vendedor_5
10426;ClienteNovo_426;SP;Santos;Residencial;Móvel Pós;Ativo;45;Feminino;15469;Vendedor_16
10427;ClienteNovo_427;MG;Belo Horizonte;Residencial;Fibra 300MB;Ativo;64;Masculino;8004;Vendedor_12
10428;ClienteNovo_428;SP;Santos;Residencial;Fibra 1GB;Ativo;28;Masculino;12967;Vendedor_42
10429;ClienteNovo_429;CE;Sobral;Empresarial;TV + Fibra;Ativo;34;Masculino;3307;Vendedor_34
10430;ClienteNovo_430;DF;Brasília;Residencial;TV + Fibra;Ativo;57;Feminino;3739;Vendedor_41
10431;ClienteNovo_431;CE;Fortaleza;Residencial;Fibra 600MB;Ativo;43;Masculino;7472;Vendedor_5
10432;ClienteNovo_432;CE;Juazeiro do Norte;Empresarial;Fibra 600MB;Ativo;49;Masculino;18966;Vendedor_3
10433;ClienteNovo_433;RJ;Rio de Janeiro;Residencial;Móvel Pós;Ativo;69;Feminino;7884;Vendedor_32
10434;ClienteNovo_434;SP;São Paulo;Empresarial;Fibra 300MB;Ativo;40;Masculino;13675;Vendedor_44
10435;ClienteNovo_435;BA;Vitória da Conquista;Empresarial;Móvel Controle;Ativo;37;Masculino;3380;Vendedor_1
10436;ClienteNovo_436;DF;Brasília;Residencial;Fibra 1GB;Ativo;35;Feminino;13424;Vendedor_2
10437;ClienteNovo_437;SP;Campinas;Residencial;Fibra 1GB;Ativo;45;Masculino;1759;Vendedor_45
10438;ClienteNovo_438;RS;Porto Alegre;Residencial;Fibra 600MB;Ativo;56;Masculino;5586;Vendedor_35
10439;ClienteNovo_439;MG;Uberlândia;Residencial;Fibra 600MB;Ativo;24;Masculino;13171;Vendedor_8
10440;ClienteNovo_440;DF;Brasília;Residencial;Fibra 600MB;Ativo;45;Masculino;8737;Vendedor_3
10441;ClienteNovo_441;RJ;Niterói;Residencial;Móvel Pós;Ativo;36;Feminino;8260;Vendedor_24
10442;ClienteNovo_442;RJ;Niterói;Residencial;Móvel Controle;Ativo;36;Masculino;19170;Vendedor_37
10443;ClienteNovo_443;RS;Porto Alegre;Residencial;Móvel Controle;Ativo;62;Feminino;4059;Vendedor_24
10444;ClienteNovo_444;PR;Maringá;Residencial;Fibra 600MB;Ativo;67;Masculino;1919;Vendedor_23
10445;ClienteNovo_445;SP;Campinas;Residencial;Móvel Pós;Ativo;62;Feminino;16717;Vendedor_22
10446;ClienteNovo_446;DF;Brasília;Residencial;TV + Fibra;Ativo;44;Feminino;13255;Vendedor_2
10447;ClienteNovo_447;RS;Pelotas;Residencial;Fibra 300MB;Ativo;33;Masculino;6783;Vendedor_13
10448;ClienteNovo_448;MG;Juiz de Fora;Residencial;TV + Fibra;Ativo;42;Feminino;1947;Vendedor_9
10449;ClienteNovo_449;RS;Porto Alegre;Residencial;TV + Fibra;Ativo;52;Feminino;8911;Vendedor_23
10450;ClienteNovo_450;CE;Fortaleza;Empresarial;Móvel Pós;Ativo;30;Masculino;8401;Vendedor_25
10451;ClienteNovo_451;PR;Curitiba;Residencial;TV + Fibra;Ativo;47;Feminino;4384;Vendedor_22
10452;ClienteNovo_452;PR;Curitiba;Residencial;Fibra 1GB;Ativo;21;Outro;5799;Vendedor_41
10453;ClienteNovo_453;SP;Santos;Residencial;Fibra 1GB;Ativo;51;Masculino;9050;Vendedor_47
10454;ClienteNovo_454;BA;Vitória da Conquista;Empresarial;Fibra 600MB;Ativo;72;Feminino;14495;Vendedor_34
10455;ClienteNovo_455;RJ;Rio de Janeiro;Empresarial;Móvel Controle;Ativo;72;Feminino;12110;Vendedor_20
10456;ClienteNovo_456;PR;Maringá;Empresarial;Móvel Controle;Ativo;50;Feminino;4792;Vendedor_41
10457;ClienteNovo_457;PR;Curitiba;Residencial;Fibra 1GB;Ativo;68;Feminino;6264;Vendedor_17
10458;ClienteNovo_458;MG;Juiz de Fora;Empresarial;Fibra 1GB;Ativo;58;Feminino;7253;Vendedor_40
10459;ClienteNovo_459;BA;Vitória da Conquista;Empresarial;Fibra 600MB;Ativo;61;Feminino;4017;Vendedor_28
10460;ClienteNovo_460;SP;São Paulo;Empresarial;Móvel Controle;Ativo;34;Masculino;6261;Vendedor_41
10461;ClienteNovo_461;BA;Salvador;Empresarial;Fibra 1GB;Ativo;72;Feminino;6204;Vendedor_15
10462;ClienteNovo_462;PE;Petrolina;Empresarial;TV + Fibra;Ativo;58;Masculino;17410;Vendedor_14
10463;ClienteNovo_463;PR;Maringá;Residencial;TV + Fibra;Ativo;25;Feminino;11125;Vendedor_9
10464;ClienteNovo_464;BA;Salvador;Governo;Fibra 600MB;Ativo;65;Masculino;18748;Vendedor_6
10465;ClienteNovo_465;PE;Petrolina;Residencial;Fibra 300MB;Ativo;66;Masculino;13878;Vendedor_22
